index,path,x,y,source_field,source_value,target_field,target_value,type
2, 29, 479.15894423221494, 366.2778085219506, Finistère, 12, 131I, 0, ribbon 
2, 30, 483.52701615760077, 368.0994003712828, Finistère, 12, 131I, 0, ribbon 
2, 31, 487.48929808980574, 370.5714149144128, Finistère, 12, 131I, 0, ribbon 
2, 32, 491.04579002882986, 373.6938521513407, Finistère, 12, 131I, 0, ribbon 
2, 33, 495.61967170015197, 379.5970505576035, Finistère, 12, 131I, 0, ribbon 
2, 34, 500.2979156191151, 389.7444611942463, Finistère, 12, 131I, 0, ribbon 
2, 35, 503.3529995653549, 402.49356260608045, Finistère, 12, 131I, 0, ribbon 
2, 36, 504.78492353887117, 417.84435479310594, Finistère, 12, 131I, 0, ribbon 
2, 37, 504.5936875396641, 435.7968377553228, Finistère, 12, 131I, 0, ribbon 
2, 38, 502.7792915677336, 456.351011492731, Finistère, 12, 131I, 0, ribbon 
2, 39, 499.34173562307967, 479.5068760053305, Finistère, 12, 131I, 0, ribbon 
2, 40, 497.0142726609815, 492.06044230232703, Finistère, 12, 131I, 0, ribbon 
2, 41, 497.0142726609815, 492.06044230232703, Finistère, 12, 131I, 0, ribbon 
3, 0, 489.3158841192601, 490.3973849558537, Finistère, 12, 18F, 0, ribbon 
3, 1, 485.4914324798333, 489.45787993271074, Finistère, 12, 18F, 0, ribbon 
3, 2, 481.6852712302446, 488.44682277664583, Finistère, 12, 18F, 0, ribbon 
3, 3, 484.9486866459976, 476.1055600674505, Finistère, 12, 18F, 0, ribbon 
3, 4, 490.1254866833633, 453.2930169351297, Finistère, 12, 18F, 0, ribbon 
3, 5, 493.50224566187524, 432.9737835175689, Finistère, 12, 18F, 0, ribbon 
3, 6, 495.07896358153346, 415.147859814768, Finistère, 12, 18F, 0, ribbon 
3, 7, 494.8556404423379, 399.81524582672716, Finistère, 12, 18F, 0, ribbon 
3, 8, 492.8322762442886, 386.9759415534462, Finistère, 12, 18F, 0, ribbon 
3, 9, 489.0088709873856, 376.6299469949252, Finistère, 12, 18F, 0, ribbon 
